rec_id, given_name, surname, street_number, address_1, address_2, suburb, postcode, state, date_of_birth, age, phone_number, soc_sec_id, blocking_number
rec-216-org,   brielle, vyden, 125, kosciusko avenue, rp 1127, lalor, 3231, , 19311203, 27, , 6759168, 9
rec-8017-org,   jade, beazley, 9, nathan street, , port macquarie, 2216, vic, 19180725, 30, 08 31983700, 1621889, 4
rec-4676-dup-1, benjamin, dobell, 18, chowneowtreet, , edi upper, 4560, nsw, 19140821, , 03 34774196, 8271017, 9
rec-8488-dup-2, taaliax, hobjon, 3, jerrabombera avenue, , mermaid waters, 2880, nsw, 19810401, 30, 08 04309516, 7225057, 4
rec-6811-org,   andrew, green, 17, harris street, , beecroft, 4802, nsw, 19550120, 10, 02 84508768, 5671621, 8
rec-1126-dup-0, kane, noble, 2, just place, , dolans bay, 2580, wa, 19570285, 37, 03 67327071, 6559489, 8
rec-1346-dup-1, timothy, lennig, 29, , , 501l, st kilda, , 19800921, , 03 50286521, 8188755, 8
rec-3483-dup-0, georgia, jardine, 21, kingston par aartments, , nichplls, , nsw, 19730613, , 04 21800990, 7910798, 0
rec-18-org,   lochlan, durbridge, 65, degraves crescent, moreton island, salisbury heights, 2162, , 19560408, 23, 07 50763709, 4197551, 3
rec-3741-dup-1, isabelle, cambell, 7, weston street, , north sydney, 3193, nsw, , , 04 32112805, 9426238, 8
rec-4821-org,   tristan, rosa, 209, marconi crescent, the bowery, koo wee rup, 4159, wa, 19800802, 31, 03 44689393, 8909153, 7
rec-6861-dup-2, meggxie, dent, 64, chandler street, , padstow heights, 5163, vid, 19340827, 33, 03 89455037, 7850405, 5
rec-5570-org,   luke, bradshaw, 30, marawa place, kressville lodge, bundamba, 2327, nsw, 19500929, 32, 02 97458477, 2903994, 5
rec-6527-org,   jackson, campbell, 144, kallara close, , mount eliza, , nsw, , 26, 03 43115759, 8276377, 4
rec-5253-dup-0, kyle, , 1, dinnison uircuit, , cobar, 4573, , 19729208, 37, 07 90212971, 6732277, 6
rec-4661-org,   james, paine, 120, gelane street, kalang, dean park, 2153, tas, , 30, 07 95864172, 3946654, 3
rec-8052-dup-0, helena, writer, 15, shakespeare crescent, , ringwood, 2381, nsw, 19550207, , 02 00288992, 7542366, 7
rec-5630-dup-0, michal, stancombe, 78, mair place, , mumgil, 4343, nsw, 19730211, 32, 04 47178768, 1676500, 3
rec-8528-dup-1, jordan, wilkins, 5, hadleigh circuit, lumeah homes, coodanup, 2211, qld, 19350119, 32, 08 06299204, 4398802, 7
rec-2714-dup-0, bayden, reid, 24, batcheoro street, , bridgewater, 5096, nsw, 19960602, 24, 02 22614260, 6262655, 0
rec-9598-org,   jake, ryan, 35, lightfoot crescent, , rochester, 4124, nsw, 19300813, 35, 04 10534470, 9884908, 1
rec-1321-org,   thomas, vincent, 1173, derrington crescent, rivoli, arcadia, 4610, nsw, 19831226, 24, 08 77719646, 4338066, 3
rec-8480-dup-0, hprfy, arits, 24, namadgi circuit, rosetta village, seaforth, 5162, vic, 19070323, , 04 38079540, 8438358, 2
rec-1632-org,   karlee, dabinet, 59, bee street, , atherton, 2540, wa, 19020621, 25, 02 58009772, 4741162, 7
rec-4867-org,   shandril, fearon, 9, harris street, camrai village, karratha, 2330, nsw, 19390629, , 03 20898046, 5666854, 1
rec-8204-dup-1, caitlin, battistessa, 30, chappelljdstreet, , mulgrave east, 3197, tq, 19921229, 12, 02 87412224, 9681883, 2
rec-9071-dup-1, pace, goldsworthy, 117, farrell place, , ashfiwld, 6230, as, 19161209, 37, 07 69782173, 4002812, 8
rec-6001-dup-0, mattheo, green, 44, glenbawn place, aronui, hamiltion, 2607, wa, , 31, , 8864642, 4
rec-9262-org,   , tokareu, 22, cutlack street, , barrack heights, 3429, vic, 19790913, 28, 03 58991930, 5064940, 1
rec-3544-dup-0, sophke, mccracken, 156, marr syreet, , dickson, 3762, nsw, 19821212, 24, 03 78934965, 3675969, 1
rec-1044-org,   ellie, webb, 49, yiman street, henry kemball village, bangor, 5330, qld, , 23, 02 37915371, 7212594, 5
rec-5593-dup-2, nicholas, nyirow, , rosetta village, shakespeare crescent, coobe pedy, 2148, wa, 19390111, 28, 02 44089338, 1081876, 4
rec-8680-dup-0, joh, godfrey, 14, gingana street, , bellmere, 3717, nsw, 19480804, 26, 08 17685844, 2443627, 6
rec-4032-dup-1, cassidy, browne, 5, mundang crescent, lambar, heads nurnett, 7054, nsw, 19810420, 31, 02 19842673, 3254471, 7
rec-7312-org,   samantha, mccarthy, 10, phillip avenue, , hazelbrook, 4465, nsw, 19771109, 22, 03 75252599, 4481410, 1
rec-6887-dup-0, ruby, merejad, 6, monaro highway, , cromer, 7081, nsw, 19290903, 21, 04 49503431, 4095840, 3
rec-1084-dup-2, cambell, mortlock, 14, edgar street, , auburn, 3012, nsw, 19530118, 31, 07 34677590, 3053202, 8
rec-8346-dup-1, , weidenbach, 20, costello wircuit, , lethbridge, 2319, wa, , 19, 04 68072520, 9764715, 7
rec-7681-org,   breeanne, maleszka, 38, henty street, , middleton, 5062, nsw, 19730211, , 08 12479231, 9088365, 9
rec-4746-dup-2, ebony, burford, 53, selwyn suyreet, , blakehurst, 2260, nsw, 19440918, , 08 72176447, 8125238, 6
rec-9950-dup-0, joshua, noyce, 4, windradyne street, , noble park, 4101, tas, 19800309, 40, 03 40095119, 4665196, 4
rec-1227-dup-0, zali, walin, 20, o'connor circuit, , scarborough, 3030, sa, , 26, 07 48356537, 2479296, 3
rec-5146-dup-0, kynan, fassina, 30, maconochie crescent, , yarrawonga, 4066, nsw, , 36, 08 08594870, 1586730, 3
rec-7020-dup-2, amy, weafet, , duffy street, bangaroo (cnr willowvale r road, toormina, 4510, vic, 19840522, 31, 08 02731819, 6692609, 9
rec-2172-dup-2, will, hoffnan, 48, mclachlan crescent, sunubry, , 2579, , 19060901, 24, 07 89265141, 4998316, 9
rec-2008-org,   hayden, tuckwell, 103, rolph place, , logan central, 3143, vic, , 34, 03 43134952, 3386753, 5
rec-2240-org,   jacob, kerkham, 20, dalley crescent, , mulgrave east, 6010, nsw, 19590701, 27, 07 26890230, 1465781, 9
rec-6007-org,   jack, morrison, 12, springvale drive, , highton, 3265, , 19200916, 30, 07 85930300, 3618616, 0
rec-8057-dup-2, connor, vlassoooulos, 02, windradyne street, , frankston, 3127, , 19010425, 29, 04 88986514, 4987823, 8
rec-4377-org,   gianni, kluske, 1, sherlock street, gibraltar, kingston, 2106, nsw, 19650203, 30, 04 93491366, 3987942, 5
rec-5988-dup-0, patrick, librandi, 28, longford tsreet, , mount gravatt, 3948, qld, , 53, 03 18072885, 1311567, 9
rec-7575-dup-2, eliza, kempto, , angophora street, the lakes retirement village, st kilda, 6230, vic, 19210404, 16, 02 17482981, 3337813, 1
rec-8180-dup-1, claudine, moody, 4, medley street, , salisbury, 2506, vic, 19881006, 9, , 1491259, 2
rec-709-dup-1, moyra, ryan, 1, brentnall place, riverbank offices, ballarat, 2026, sa, 19468026, 23, 07 79059442, 2308955, 4
rec-4875-dup-0, liam, white, 78, anningie place, , toowoonmba, 2120, nsw, , , 07 48371370, 8854402, 9
rec-495-dup-0, lia m, blackwel, 52, canopus crescent, , como, 5170, nsw, 19603053, 27, 04 19341791, 7806386, 4
rec-3869-org,   alana, rees, 328, barrett street, , sylvania, 2759, vic, 19971123, 38, 04 59408769, 4408837, 9
rec-9658-dup-2, , , 11, olymus way, , strathalbyn, 6110, vic, 19090329, , 07 93341708, 7386184, 5
rec-8592-dup-0, jacov, mccarthy, 2, cayley place, burracunda, st kilda west, 2145, , 19110614, , 04 59483005, 7810818, 8
rec-8637-org,   chloe, green, 6, tullaroop street, , upper kedron, 3350, act, 19560614, 34, 02 39894494, 1499318, 7
rec-9162-org,   kirra, manson, 2, backhouse street, , eden, 2011, nsw, 19620516, , 08 94089733, 3172898, 9
rec-6157-org,   georgia, britten, 4, pokana circuit, , sandy bay, 3690, wa, 19770203, 30, 08 59753616, 8668412, 0
rec-9613-org,   kristin, fullgrabe, 1, adinda street, murrindindi stn, pacific palms, 2166, vic, 19960802, 24, 07 31115174, 4789282, 1
rec-4236-dup-3, michael, ryan, , , davrnpk, brunswick west, 6017, vic, 19010426, 37, 08 39918282, 9644956, 0
rec-9014-org,   david, mesecke, 76, howey place, garaweh, colonel light gardens, 2213, nsw, 19370501, 31, 03 10115251, 1391311, 4
rec-3460-org,   emiily, stafford-lee, 2, garner place, , crookwell, 4102, vic, 19170204, 32, , 6620162, 9
rec-8812-dup-1, bettny, white, 38, tatchell street, , st agnes, 2906, nsw, 19670602, 28, 07 02218868, 6249450, 4
rec-1568-dup-0, con no, blakle, 175, beard place, woden, ferndale, 3175, sa, 19600928, , 04 27767821, 4131649, 0
rec-6219-dup-0, whuye, michaela, 13, mcginness street, , ascot vale, 5118, vic, 19241012, 26, 04 86590326, 3352911, 5
rec-1528-org,   noah, brazzalotto, 2, southern close, rosebery hill, beenleigh, 2066, wa, 19280805, 24, 08 54147814, 2043381, 7
rec-5906-org,   marcus, spicer, 20, leven street, , hawthorn, 2298, nsw, 19120321, 8, 07 29179116, 6227596, 6
rec-8291-dup-1, alexander, , 32, fleay place, , swan eiw, 2224, vic, 19610604, , 03 25107229, 6002611, 5
rec-1787-dup-1, joel, blake, 188, bendigouxrreet, , currajong, 5092, nsw, 19280324, 22, 04 50621113, 4890495, 7
rec-1289-org,   paul, crouch, 4, arthur circle, c/-bundoora park, auburn, 3028, vic, 19941028, 7, 08 07443719, 4660054, 2
rec-9546-dup-0, carmen, cruickshanks, 14, barangaroo street, willandra village, winmalee, 4030, nsw, 19210717, 36, 03 35379806, 1339910, 7
rec-7508-dup-4, olivia, binns, 42, chewings street, greenbank, bridgewater, 4132, wa, 19821107, 82, 04 21821319, 6911470, 9
rec-3595-org,   lily, matthews, 10, kaveneys road, bluegum, bayswater north, 4214, nsw, 19230916, , 04 34378910, 2699235, 0
rec-5807-dup-2, lachlan, nicoole, 582, goyder street, wingara, wandin north, 5112, nsw, 19662131, , 02 08386032, 8574835, 6
rec-6248-dup-0, madeline, vorakijmame, 74, , hd tickera, tarragindi, 5122, nsw, 19880428, 38, , 4084735, 3
rec-6181-org,   benjamin, moorby, 18, sheehy street, , hermit park, 2370, , 19270617, 10, 04 31138033, 5580776, 6
rec-1716-org,   william, clarke, 71, perrin circuit, , elermore vale, 2548, vic, 19230920, 29, 04 76339199, 7994875, 6
rec-4210-dup-1, hayly, edmedes, 26, collick place, , casino, 2444, nsw, 19710907, , 02 94554905, 8575937, 9
rec-1544-org,   , badger, 26, , , yass, 3153, sa, 19110108, 24, 08 67651664, 2933549, 5
rec-9615-dup-0, ryan, mason, 04, willis street, , torrensvolle, 2134, vic, 19408205, 27, 03 06943643, 5947269, 6
rec-2026-dup-2, bethany, matthews, 3, peake place, blue hills, kareela, 3178, nsw, 19710131, , 04 69427945, 9519855, 1
rec-1925-org,   raquel, rankine, 286, bandjalong crescent, plainbrook, carrara, 3124, , 19331211, 38, 08 83069400, 8940313, 8
rec-9385-org,   blakeston, de angelis, 11, james scott close, hawkins masonic vlge, hoppers crossing, 4102, wa, 19080330, , 07 16128878, 9685651, 3
rec-1804-org,   samuel, hambridge, 23, rocklands street, , orelia, 2222, qld, 19260810, 26, 07 00358041, 2425219, 7
rec-746-dup-1, brianna, royle, 42, haynes pace, , edgewater, 4215, , , 37, 03 36698762, 7126536, 4
rec-3612-org,   joshua, wilde, 16, eyre street, , norwood, 2615, , 19080421, 22, 02 37014813, 7566201, 6
rec-5153-dup-0, , braithwaite, 16, clancy treet, , sunshine north, 3934, nsw, , 13, 04 40580873, 7761745, 6
rec-8065-org,   hayden, tootell, 26, cumpston place, , scarborough, 4868, vic, 19120118, , 07 79020280, 2007250, 9
rec-6947-dup-4, wilw, fure, 29, handasyde street, , forest hill, 3223, wq, 19930613, , 08 16448039, 5864426, 0
rec-9450-dup-0, lucy, brydjom, 46, banfield street, , lake haven, 3104, nsw, 19851123, , 08 82057369, 9671476, 2
rec-4247-org,   kristen, coleman, 42, lander crescent, kalang, belmont, 2548, nsw, 19940725, 21, 08 65577296, 5897298, 2
rec-7919-org,   luke, cappelluti, 79, latchford street, thistle dale lodge, port macquarie, 3064, nsw, 19260811, 27, 02 23953519, 6058980, 6
rec-7260-org,   liam, dacktyl, 13, wongoola close, , berowra heights, 6066, , 19000509, 23, 04 24010766, 7957707, 6
rec-6365-org,   amber, wheatley, 9, richmond street, coaake, hocking, 4226, , 19281211, 12, 08 17006147, 5697675, 8
rec-4162-dup-0, takeisha, trivert, 951, , argyle, ourimbah, 3101, , 19770115, 23, 02 84266173, 2245199, 7
rec-8018-dup-1, jesse, rees, 238, ross smith crescent, , lilydahle, 2007, nswf, 19120702, 34, 08 43743646, 7212672, 9
rec-4483-dup-3, thoas, shurville, 69, hargrave street, , rowvile, 6007, , 19130407, 32, 02 74528976, 3594949, 3
rec-5194-org,   jessica, regalado, 9, inlander crescent, srvce stn depot, plumpton, 6714, qld, , 33, 07 97838609, 9437521, 5
rec-3064-org,   amber, vantatenhove, 17, clara close, , sale, 2000, , 19510702, 20, 02 96810775, 6248554, 1
rec-7959-dup-4, emma, lenzi, 58, gateway vlge caravn park, kitchener street, mill park, 7310, nsw, 19470126, 22, 08 47991410, 2174839, 5
rec-9215-org,   jory, petersen, 17, port jackson circuit, , bawley point, 4305, nsw, 19960802, , 07 10697516, 8570754, 2
rec-5604-dup-1, jacob, reid, 151, heard steeet, strathdownie, hazelbrook, 2602, nsw, 19651402, 32, 04 52990699, 1693198, 1
rec-6238-dup-0, ella, braine, 6, haines street, berowra, labraepr, 3225, wa, 19860924, 28, 04 73688995, 3122831, 1
rec-5379-dup-0, griffin, rider, 34, powell street, , lakemba, 2868, nsw, 19250404, 29, 04 61152605, 5750678, 9
rec-7468-dup-0, alicia, zilm, 28, lightfootc rescent, gowrie, wamberl, 3300, vic, , 34, , 4574255, 0
rec-2058-org,   tara, webb, 5, london circuit, , parramatta, 5085, nsw, 19120623, , 03 78562976, 9314371, 9
rec-8180-org,   claudia, moody, 4, whitelegge close, , salisbury, 2505, vic, 19881006, 9, , 1491259, 2
rec-5355-org,   jacqueline, bellchambers, 61, ey place, rocklea, jesmond, 2770, qld, 19240710, 27, 02 74548306, 1834247, 5
rec-8845-dup-0, mikayla, grosser, 117, barangaroo street, , deer park, 5351, nsw, , 27, 04 86789857, 1649135, 7
rec-609-org,   emiily, morrish, 393, hartley street, lynalan, coolbellup, 2130, nsw, 19490205, , 04 67458055, 5141176, 1
rec-6045-org,   alicia, mccarthy, 39, atherton street, , blacktown, 3039, nsw, 19230331, 33, 04 95379968, 7254921, 4
rec-258-dup-2, eri, chandler, 45, macdowelltstreet, , buninyong, 4825, nsw, 19740620, 37, 04 34362331, 8361919, 1
rec-633-org,   elton, marchetto, , schlich street, , seven hills, 5008, , 19411224, , 07 87991444, 2518969, 1
rec-477-org,   diamond, de gennaro, 8, debenham street, melima, sunshine, 3047, nsw, 19291206, 39, 04 10802486, 1347593, 6
rec-1325-org,   , burford, 24, dryandra street, cornucopia, tweed heads south, 3434, wa, 19671207, 31, 08 37930061, 7035231, 0
rec-6328-dup-0, alec, dent, 215, pearsonstret, , birkdale, 4566, wa, 19320218, 34, 08 66781957, 3352959, 3
rec-2208-dup-3, riley, gallonsky, 4, maribyrnonhh avenue, , tennyson, 6328, qld, 19460622, 20, 07 08012076, 6997274, 2
rec-5120-dup-0, alyssa, heyer, 20, arawang lane, st vincents hospital, botny, 3204, qld, 19230928, 34, 04 50487175, 6152050, 6
rec-390-org,   beau, vincent, 12, gosse street, , castle cove, 7315, qld, 19210214, 10, 07 65683531, 1192994, 2
rec-5671-org,   phoebe, , 10, brindabella valley road, , figtree, 6014, act, 19770226, 31, 07 83104080, 7660887, 0
rec-1921-dup-2, imogen, musolino, 11, box pkace, , carlingford, 2154, , 19900731, 23, 02 25787404, 4653547, 1
rec-3696-dup-1, robbie, , 89, mathews place, , manuna, 2207, nsw, 19410319, 12, 08 79443812, 3841979, 3
rec-134-org,   sebastian, kusunoki, 8, padbury street, , elizabeth south, 3162, wa, 19131123, 29, 07 16132363, 8585807, 8
rec-5128-org,   rohan, stearnes, 171, lyall crescent, , gundagai, 2640, wa, , 11, 03 77372209, 9047465, 8
rec-7363-org,   kailey, opbroek, 110, streeton drive, aberdeen village, annandale, 4508, wa, , 30, 04 19825658, 3416326, 0
rec-6633-dup-3, talis sa, lutz, 11, etheridge street, , bribie island, 4214, vic, 19477108, 33, 08 70231261, 6782956, 9
rec-4830-org,   indyana, daish, 12, ross smith crescent, kepnock grove retirement centre, coobowie, 2620, , , , 07 38030567, 5922396, 9
rec-7659-org,   daniel, tuckwell, 49, carnegie crescent, , ballarat, 3122, sa, 19720523, 29, 03 75537166, 4232040, 2
rec-8063-org,   erin, mccarthy, 5, lewis luxton avenue, , , 2143, nsw, , , 08 66885479, 7896503, 3
rec-7169-org,   bertie, stanley, 4, hambidge crescent, , wantirna, 2071, act, 19030609, 46, 08 88948986, 4446035, 7
rec-8861-dup-0, leppard, dylan, 3, gosse street, bungarra, 3053, sherwood, qld, 19240816, 30, 07 13039628, 6372260, 6
rec-3234-dup-1, leishman, erin, 1, bruny place, , dunoon, 2539, nsw, 19200130, 29, 04 16622371, 5857507, 2
rec-4198-org,   thomas, mason, 23, tewksbury circuit, , coober pedy, 0837, , , 31, 08 73192003, 8328308, 5
rec-8522-org,   jack, turale, 4, barton highway, , dianella, 3182, nsw, 19490912, 30, 02 15750917, 7196384, 0
rec-9699-dup-0, thomas, donaldson, 201, onkaparinga crescent, ningana retirement, sandyb ay, 4152, , 19903315, , 04 41438633, 1564210, 9
rec-839-org,   abbey, couchi, 3, springvale drive, hazel hill, woollahra, 6053, nsw, 19970514, , 02 14333776, 7189331, 4
rec-3387-dup-1, joel, clarke, 190, renwick treet, , young, 2284, wa, 19150322, , 02 99628315, 2399260, 7
rec-4096-dup-1, tis, mcgurk, 48, forbes ztreet, , belconnen, 4720, , , 32, 03 71682427, 3449945, 0
rec-6152-dup-0, jacob, crossman, 10, grant crescent, , cowldy, 2137, nsw, 19590403, 22, 02 27684926, 2321400, 7
rec-553-org,   benjamin, nguyen, 6, lawrence wackett crescent, , boyup brook, 6171, wa, 19010831, , 08 37888931, 5856042, 6
rec-9726-org,   india, webb, 31, bunbury street, , albury, 2480, sa, 19440724, 31, 03 53463479, 2759781, 7
rec-1113-org,   toby, weaver, 30, leahy close, calanna medcl centre, elwood, 5041, sa, 19380226, 12, 07 89966319, 9645501, 9
rec-2740-org,   isabelle, kannangara, 33, wootton crescent, , vaucluse, 4465, act, 19900202, , , 3162497, 8
rec-1358-dup-3, andrew, edis, 26, solly place, sec 1, margaret river, 2284, viv, , 33, 04 94512116, 3437518, 1
rec-4321-org,   micah, , 15, goodchild street, , pakenham, 3033, wa, 19190803, 30, 07 25488570, 9977091, 3
rec-6806-dup-4, jed, filipovic, 23, lascelles circuit, , geneva, 2099, vic, 19690522, , 08 26039408, 7598993, 8
rec-1851-dup-2, mollie, branlski, 5, rumker place, , highebtt, 4153, vic, 19601026, 26, 03 05571507, 4940014, 3
rec-245-org,   tori, grimwade, 44, yates garden, murrumbung, ashwood, 3103, nsw, 19390206, 27, 07 66288483, 1204524, 0
rec-9881-org,   lily, godfrey, 4, solomon crescent, edellen, launching place, 2067, nsw, 19560306, 28, 07 66412570, 5510610, 2
rec-9754-dup-1, turouf, hannah, 220, holmes crescent, karinyah, broome, 3161, nsw, 19130203, , 04 20746418, 1536351, 5
rec-2899-dup-0, bennie, white, 93, pelsart street, , airlid beach, 2031, nsw, 19650724, 26, 03 13745962, 5345436, 6
rec-1566-dup-0, jarryd, ryank, 92, parkin street, mountain view village, russell lea, 3040, vix, 19780910, 31, 03 79043298, 4191435, 0
rec-9628-org,   kaitlyn, cureton, 40, woollum street, , goonellabah, 2440, tas, 19990511, 10, 04 30338203, 6133858, 5
rec-908-dup-1, stephanie, clarke, 37, allen pqsce, , sheidowpark, 7325, nsw, 19200129, 32, 07 71550421, 2750769, 7
rec-3870-org,   elly, beattie, 95, fitchett street, bondo, kirrawee, 7215, qld, 19990826, 33, 03 58553982, 4089400, 5
rec-744-org,   lacey, aspinall, 11, ferguson place, , wakool, 2198, vic, 19481201, , 07 99379995, 7068747, 8
rec-4725-dup-1, harrison, lenu, 0, bacchus circuit, yandar ms 582, kurri kurri, 4214, , 19000616, 32, 02 56236488, 5377014, 1
rec-5715-dup-0, emiily, tsakmakis, 14, wattle treet, , port macqurie, 4053, vic, 19570610, 22, 04 22620505, 6843438, 1
rec-176-dup-4, declen, ranosn, 3, duffy street, ridgebrook, highett, 3995, qld, 19990707, 11, 03 41162551, 3619798, 1
rec-4016-org,   brianna, colquhoun, 299, dixson circuit, , edgewater, 2450, , 19340817, 26, 04 30138494, 8129538, 0
rec-6220-dup-0, nicholas, donkin, 51, caley crescent, , punchbowl, 2028, , 19281419, 27, 04 23836614, 7542018, 3
rec-1655-dup-2, emiilh, kowald, 14, balanu pkace, , raymond terrace, 6210, nsw, 19901071, 12, 07 78177604, 2120679, 7
rec-2368-org,   phoebe, lock, 9, glover street, , urangan, 3977, qld, , 32, 04 13302903, 1757774, 9
rec-8678-org,   courtney, campbell, 15, jansz crescent, , railton, 3178, wa, 19160906, 34, 08 65029035, 2665784, 3
rec-6881-org,   lachlan, alstin, 14, macarthur avenue, , conder, 3350, nsw, 19230306, 8, 04 81316614, 2449467, 7
rec-6638-org,   mikhaili, bazevski, 15, atherton street, , lalor park, 3111, sa, 19570531, 34, 03 02848386, 2260834, 4
