rec_id, given_name, surname, street_number, address_1, address_2, suburb, postcode, state, date_of_birth, age, phone_number, soc_sec_id, blocking_number
rec-2472-org,   ebony, scerri, 13, maughan crescent, yambacoona, emu plains, 6023, , 19120224, 26, 03 25884748, 3347689, 4
rec-679-org,   chloe, baillie, 40, hannan crescent, , toowong, 2151, qld, 19430130, 27, 07 45458619, 6779361, 3
rec-1019-dup-1, zane, rogan, 1, ashley dfrive, , wilson, 4077, vic, 19680225, , 03 42311187, 5413922, 3
rec-3401-dup-2, hayley, lahey, 124, mackennal street, , forest hill, 4870, , 19670203, 20, 07 07605738, 3469689, 2
rec-2318-dup-0, , garcia, 0, , , forest hill, 6037, qlud, , 25, , 8975281, 8
rec-4658-org,   dylan, webb, 133, edmunds place, ulinga, swan hill, 4650, vic, 19640606, 31, 04 20159023, 5368149, 8
rec-2574-dup-0, joshua, maccann, 5, meymott place, , yagoona, 6110, w, 19681003, 28, 07 58606242, 8814550, 3
rec-3097-dup-0, april, white, 136, louisa lawson crescent, , st clair, 3450, qld, 19980311, 20, 04 10332476, 7552541, 6
rec-4678-org,   rohan, lowe, 16, gatton street, , lindfield, 3021, nsw, 19880718, , 07 55644503, 7562753, 3
rec-2485-dup-0, ridley, sagdr, 7, collings street, , bauhinia, 2619, nsw, 19750923, 28, 08 33692462, 1273826, 8
rec-4534-org,   ella, dessart, 14, alpen street, , belmont, 3959, wa, 19620725, 26, 03 93884078, 6038352, 5
rec-4081-org,   james, zaltron, 24, gillespie street, summer hill, revesby, 4605, vic, 19811226, 38, 02 31119554, 7126521, 8
rec-4109-org,   peter, nguyen, 28, , goolman street, pennant hills, 2847, nsw, 19010122, 12, 07 28265128, 4558268, 2
rec-3254-dup-4, lly, bradshaw, 3, spencer street, , penshurst, 3156, vic, 19931129, 35, 08 84543180, 4192011, 1
rec-1708-dup-1, brooke, thorep, 0, mac george place, , toowong, 5052, vic, 19170529, 31, 07 91381704, 3973678, 3
rec-1842-org,   emma, , 5, maranoa street, wheogo, munruben, 4059, qld, 19530914, 24, 08 36580414, 3519262, 8
rec-3070-org,   matthew, kingsley, 60, light street, , regentville, 4872, nsw, 19580709, 26, 03 01031191, 1525546, 9
rec-1483-org,   jacob, tomney, 11, allambee street, , glendon, 3418, nsw, 19500728, 23, 02 69018153, 8935229, 0
rec-1573-org,   jaimee, huddy, 55, vanbrugghen street, beth-el, mona vale, 3977, , 19010919, 33, 03 61904230, 8394351, 7
rec-3600-dup-0, jack, dixon, 20, canberra avenue, , coomba, 2135, qd, 19340919, 29, 07 93481825, 2569038, 2
rec-743-org,   joel, , 29, mccaw place, , atherton, 5400, nsw, 19940510, 20, 08 55353023, 6143884, 2
rec-4236-org,   bianca, stanley, 5, westbury circuit, , calare, 4305, wa, 19191012, 35, 07 90326927, 5683908, 2
rec-4025-dup-3, jackson, hage, , prichard circuit, , wentworth falls, 3350, nsm, 19990308, 35, 08 60475061, 6998830, 1
rec-2030-dup-2, fynn, churches, 32, city walk arcade, st johns terrace, merricks beach, 2707, qls, 19081203, 26, 04 75128579, 8045965, 6
rec-507-org,   jack, hersey, 16, sims place, , mooloolaba, 3957, vic, 19370409, 20, 08 64453837, 1922568, 9
rec-2264-org,   harry, wastell, 13, taylor place, , springwood, 4814, qld, 19891018, 6, 08 99035642, 9335418, 5
rec-4135-org,   jacqueline, nguyen, 32, barrett street, , ringwood, 2107, nsw, 19380828, 9, 02 82810909, 7584401, 9
rec-2106-org,   talissa, ackermans, 9, doonkuna street, , merricks, 2015, , 19070112, , 07 22380791, 4447406, 3
rec-4667-org,   alessia, montfort, 14, herron crescent, farringdon vlge, mentone, 2119, qld, 19060326, 13, 07 19642257, 1430960, 3
rec-4058-dup-1, lamberton, benjamin, 8, birdwood street, , hendra, 3683, qld, 19290516, 37, 07 92110278, 4613680, 8
rec-612-dup-0, arabella, , 16, cunningham street, , bellevue hill, 2340, vicl, 19530119, 32, 02 02565587, 5656557, 5
rec-1920-org,   oliver, weaver, 1, dunbar street, , royal park, 6105, vic, 19860121, 28, 04 10296434, 5124991, 5
rec-4822-org,   casey, reid, 1, allawah flats, mallanganee, winthrop, 2902, nsw, 19000626, , 07 87073829, 5791876, 3
rec-1029-dup-0, michelle, jolly, 16, churchill way, weemilah, broken hill, 3218, vic, 19470824, 40, 04 29064425, 3280921, 1
rec-2391-org,   dylan, bruse, 115, fremantle drive, navillus, brighton, 2287, vic, 19620830, 23, 08 70917188, 9231461, 8
rec-432-org,   nicolas, matthews, 26, foxall street, , albury, 5092, vic, 19040705, 33, 08 72590711, 3274783, 2
rec-4255-org,   jaiden, borgelt, 414, ivo whitton circuit, , wangaratta, 2300, vic, 19460115, , 03 69945993, 8718788, 5
rec-4942-org,   elly, castleman, 42, fraenkel street, mt martin, laverton, 2250, wa, 19321120, 27, 04 17687163, 3420909, 9
rec-1748-org,   lachlan, noble, 5, counihan court, coulter court, camden, 2285, , , , 04 42683258, 5079954, 8
rec-1336-org,   , morrison, 8, hunter street, , rosebud, 4305, tas, 19060823, 30, 02 96864038, 6110133, 3
rec-3871-dup-2, hugh, weller, 174, costello circuit, , the entranbce north, 2212, tas, 19131212, 26, 04 29488887, 2019436, 9
rec-4765-org,   alex, triandafyllidis, 26, brand street, gonzaga, lansvale, 6027, tas, 19550616, , 08 69998646, 2240834, 0
rec-2743-org,   ashlee, maynard, 23, bellchambers crescent, , young, 2460, sa, 19301001, , 02 21741111, 9793243, 0
rec-205-org,   erin, mcclelland, 38, watling place, , uranquinty, 6280, nsw, 19871223, 34, 04 29719246, 8011224, 0
rec-3959-dup-0, zebediah, weetra, 63, cazaly close, , montmorency, , sa, 19310429, , 08 71244067, 5271931, 0
rec-1214-org,   kyle, dongas, 15, burkitt street, aprt 59, telina, 3146, nsw, 19350314, 37, 07 52093259, 1797914, 4
rec-2587-dup-2, hannah, ongley, 50, paul coe crescent, , baxter, 2902, wa, 19500122, 19, 07 85830227, 4188749, 8
rec-3717-org,   adriana, burnell, 72, bradfield street, , wetherill park, 6003, qld, 19360822, 30, 07 35648802, 3256271, 5
rec-3181-org,   jessica, kowald, 7, blackett crescent, yilgarnia, blakehurst, 2541, vic, 19130327, 26, 04 03460516, 1724338, 6
rec-4611-dup-1, brooklyn, , 7, wakool circuit, westholme, sippy downs, 3111, nww, 19591028, , 08 75667303, 5644850, 0
rec-3969-dup-1, isabelle, miles, 18, beaney street, windalea, mullumbimby, 5008, nsw, 19370781, 27, 08 53404118, 8314744, 5
rec-2452-dup-0, claire, boyle, 28, piemancrescent, , dolphin heads, 2560, nsw, 19461030, 29, 08 67723873, 5213477, 1
rec-4113-dup-3, libby, crouch, 141, harry hopman circuit, , berrima, 2134, wa, 19271004, , 07 05615131, 4932140, 3
rec-2042-dup-1, kobe, reid, 88, beauchamp street, , hackham, 2560, qod, 19041127, 30, 03 97931043, 3767800, 6
rec-2654-org,   alice, galantomos, 19, dalziel street, , kogarah, 2753, act, , 24, 07 76434903, 9763510, 0
rec-4229-dup-2, jacob, kammermann, 4, barber crescent, bright view, ballarat, 6067, sa, 19130423, 25, 04 13335035, 8190158, 5
rec-2114-dup-2, gaskin, harrison, 20, cuscaden crescent, , young, 5251, nsw, 19440529, 23, 02 33346422, 6176335, 7
rec-2688-dup-1, amber, syrsma, 31, macrobertson street, , port augusta, 3082, vic, , 21, 04 50582491, 5070103, 9
rec-699-org,   jack, boxer, 3, ashby circuit, loyt 19, paddington, 2122, nsw, 19320812, 25, 04 56656693, 3107859, 4
rec-1457-dup-1, schkirra, stanbury, 145, unt 2 shopning centre, , tolga, 6062, vic, 19290802, 22, 02 94509021, 7845177, 5
rec-988-org,   thomas, lero, 12, banner street, gordale, port macquarie, 3805, sa, , , 08 26002900, 8058506, 3
rec-2638-dup-0, adam, vincent, 6, davidstreet, , waterloo, 5066, vic, 19560608, 27, 04 80651901, 2323655, 6
rec-1551-dup-2, aidyn, capurso, 6, mundawario circuit, lea fair, dongara, 5044, wa, 19400319, 22, 07 94333645, 6886627, 3
rec-3366-dup-0, samanzha, vincentx, 6, dilboong place, , yankalilla, 3337, wa, 19870301, 34, 07 45988437, 3418561, 1
rec-3647-org,   emiily, dolliver, 14, alpen street, , bayswater, 3030, nsw, 19330822, 34, 04 92524847, 8355830, 2
rec-36-org,   benjamin, glutz, 2, launceston street, , garah, 2084, sa, 19290302, 33, 04 50332558, 4433588, 7
rec-2619-dup-1, alexandra, , 27, benson ceescent, , point lonsdale, 2261, vic, 19650108, , 07 19095047, 6547177, 5
rec-4528-org,   chloe, lavender, 207, shumack street, brokenspoke, cranbourne, 4390, qld, 19401027, , 02 63396220, 4289808, 9
rec-1509-org,   dylan, mason, 4, spalding street, pint pot, maryvale, 4503, nsw, 19101221, 31, , 3523686, 2
rec-45-org,   yasmin, , 19, barcoo place, , camira, 2360, vic, 19100201, 38, 07 04015635, 5898900, 4
rec-4013-org,   benjamin, lombardi, , sullivan crescent, , bondi junction, 3152, vic, 19650509, 34, 07 06300129, 1340535, 4
rec-2833-dup-2, kynan, priest, 222, lycett treet, brentwood vlge, clegrate, 6155, wa, 19661020, 23, 04 55468748, 3253644, 5
rec-908-dup-2, reid, nathan, 181, slater place, glenburn, gin gin, 2750, nsw, 19010506, 44, 02 87250300, 7379216, 9
rec-1205-dup-1, megan, reis, 9, sollya place, , donnybrook, 2121, sa, 19950319, 40, 04 19542131, 3419133, 7
rec-303-dup-1, lachoan, stanley, 3, winser crescent, , wallabadah, 4390, vic, 19090509, 35, 03 38114732, 9138208, 3
rec-2949-org,   stephanie, kinnane, 157, andrew crescent, cliff house 2, banksia, 4670, sa, 19600721, 24, 08 56655991, 4502464, 0
rec-1039-org,   thomas, coleman, 74, clyde place, , sunshine, 5107, nsw, , 35, 07 24500983, 8858855, 7
rec-4188-org,   madeline, weaver, 10, bandulla street, , junee, 3154, nsw, 19510305, 10, 07 25503869, 9963637, 5
rec-3114-dup-2, harrison, godbier, 9, connibere crescent, , lavington, 6011, nsw, 19021003, 25, 07 13524647, 2486657, 6
rec-3145-org,   kynan, meadows, 45, novar street, shaudell, burwood, 3083, qld, 19371228, 31, 03 65645789, 6311131, 9
rec-2617-org,   alysha, holgate, 18, groom street, , modbury heights, 5045, vic, 19940502, 27, 08 75071123, 4987260, 5
rec-4755-dup-0, cochrane, jack, 3, mchugh street, , west perth, 3707, sa, 19751031, 27, 07 52368794, 8455112, 1
rec-1832-dup-2, david, tsang, 6, carroll street, willowcrest, sprinzood, 2768, sa, 19491229, 36, 08 28208445, 4278912, 2
rec-2539-org,   nathan, tetija, 15, cloncurry street, , daisy hill, 4720, qld, 19061201, 39, 08 74583148, 5139964, 2
rec-3122-org,   kiana, george, 50, , chateau royale, elizabeth south, 3338, qld, 19901212, 20, 03 00365485, 1448293, 6
rec-836-org,   jasmyn, wojciechowski, 102, pulleine crescent, wooloondool farm, pelican flat, 2360, , 19631124, , 03 83164158, 9855566, 4
rec-299-org,   sophie, sushames, 14, terry close, , moura, 6208, wa, 19921029, 22, 08 69167355, 4285998, 3
rec-4694-dup-0, finn, shepherd, 42, summerville crescent, dooducinn, meander, 5174, , 19510112, 25, 07 99148652, 9891250, 6
rec-3694-org,   elton, van den hoogen, 71, jacka crescent, north star resort, belgrave, 3437, qld, 19660921, 22, 03 02826653, 1714264, 0
rec-1839-dup-3, jasmine, webn, 61, vagabond crescent, , elwood, 2617, tas, 19230110, , , 3009918, 5
rec-173-dup-4, julia, doring, 670, lazar olace, warowie, nuriootpa, 5098, wa, 19290202, 26, 02 94816408, 7830231, 8
rec-4474-org,   jayden, clarke, 4, monaro crescent, , kinross, 3131, act, , 32, 02 22497783, 6969204, 0
rec-3961-org,   rhys, innis, 17, macdonald place, , bundeena, 3350, qld, 19361227, 33, 04 55164239, 1006163, 9
rec-2870-org,   marley, byers, 150, goyder street, littledale, kardinya, 2290, vic, 19220905, 30, 07 32571624, 4426959, 5
rec-1012-org,   karlee, mcgregor, 28, catchpole street, , beelbangera, 4885, nsw, 19761104, 28, 02 98079367, 3954737, 3
rec-167-dup-0, clement, brain, 11, richards street, , 2795, woodcroft, nsw, , 23, 02 79753305, 3841973, 4
rec-3289-org,   georgia, vaninetti, 61, myles close, , boondall, 2444, nt, 19270423, , 03 62104623, 9965592, 7
rec-213-dup-3, , felstead, 22, paul coe crescent, , lockwood, 5092, nsw, 19560611, 03, 03 96077985, 2100066, 7
rec-4616-dup-1, ryan, doubal, 8, eungella street, flr 3, mentone, 4810, , 19920202, , 08 93460404, 9490632, 3
rec-1717-dup-0, , lamprell, 42, ligertwood street, rosetta village, lismore, 5072, nsw, 19571112, 39, 04 25943939, 3334602, 8
rec-3879-dup-3, gabrielle, bellchambers, 10, brentwood vlge, harbison crescent, reynella, 3977, qld, , 6, 08 47267638, 2236939, 3
rec-3-org,   ronan, hope, 1, , , stirling north, 2477, vic, 19900909, 26, 03 35902169, 7704074, 8
rec-2297-dup-1, annabel, noyce, 8, lennard street, , waramjnga, 4075, qld, 19930201, 26, 04 01347112, 9590197, 6
rec-1216-dup-4, paige, campbell, 385, place cheetham, hidden valle, banyo, 5213, nsw, 19420526, , 04 68724211, 6927013, 9
rec-3953-org,   holly, oats, 49, couvreur street, , lakemba, 3044, sa, 19760115, 19, 02 00550661, 6539762, 2
rec-2764-org,   angie, ryan, 60, yiman street, braeburn, rivett, 4702, nsw, 19730120, , 07 39705528, 8472330, 9
rec-4908-dup-2, jesse, whitsitt, 41, sparkes close, , bns, 2260, , 19930828, 30, 03 97928627, 3676424, 8
rec-790-dup-0, , masen, 14, bamir square, , wahroonga, 2156, qld, 19900425, 9, 03 11549589, 2485696, 9
rec-2639-dup-1, sara, ryan, 126, castieau street, , kelmscott, 3011, vic, 19781044, 24, 07 79398506, 7220597, 5
rec-890-org,   isabella, myles, 71, , bega flats, bossley park, 2230, wa, 19140628, 36, 02 39491646, 5524459, 5
rec-721-org,   ryan, kromwyk, 28, kitchener street, , ingham, 5082, sa, 19010609, 30, , 9457224, 9
rec-4076-org,   phoebe, white, 97, postle circuit, brentwood village, broadwater, 2116, vic, 19450107, , 03 89754225, 4078638, 3
rec-2020-org,   mitchell, dixon, 10, thesiger court, pine hill, woodcroft, 3056, nsw, 19300726, 42, 08 27787177, 9947653, 5
rec-224-org,   stephanie, reid, 63, arden place, , lakemba, 4721, sa, 19530530, 22, 02 23502948, 8276675, 6
rec-3397-org,   isabelle, van den hoogen, 27, bromley street, , berwick, 4020, qld, 19470101, , 02 95080969, 4923461, 6
rec-3839-org,   kirra, shove, 24, acacia garden, , greensborough, 3149, nsw, 19810731, 33, 02 37158060, 3023771, 1
rec-2653-dup-3, , paterosn, 19, taplin place, , glenbrook, 2443, vic, 19380214, 14, 02 35690943, 7659629, 6
rec-4999-org,   luke, ryan, 21, hugh mckay crescent, black hills, avalon, 2117, qld, 19951121, 10, 07 41714947, 4408244, 3
rec-2816-org,   neve, carbone, 4, wheadon street, , deer park, 5345, , 19390802, 26, , 6397296, 0
rec-4176-dup-1, leane, hayden, 3, twamley crescent, bosmit, bayview, 3561, qld, 19720523, 28, 08 05975806, 7030281, 2
rec-3083-org,   isabella, ezis, 6, hooper crescent, , ethelton, 2230, tas, 19640825, 24, 02 91531719, 4412704, 5
rec-1443-org,   iain, crouch, 2, bimberi crescent, , stockton, 2426, qld, 19990913, 33, 03 75800515, 1017289, 4
rec-3762-org,   kyle, hanna, 24, burra place, , labrador, 6383, nsw, 19600719, 30, 04 06081313, 9382490, 0
rec-1586-dup-1, lacey, manskey, 22, jansz crescent, , garrah, 3144, nsw, 19260627, , 03 52544246, 4617563, 6
rec-3811-org,   bryce, walls, 54, rapanea street, braemar vlge, st ives, 2065, , 19090302, , 02 18564000, 8188150, 1
rec-2958-dup-3, tereaa, campbell, 135, lambrigg street, , yarrawonga, , nsw, 19991114, , 08 87000043, 4879876, 4
rec-1515-dup-0, bristow, nicholas, 71, captain cook crescent, , jolimont, 4304, , 19530222, , 07 38831379, 4751931, 5
rec-1003-dup-3, kyle, clarke, 4, glencrossjstreet, tiny pines, north ryde, 4561, wa, 19681001, 94, 07 46708301, 1685287, 0
rec-4849-org,   robin, ovens, 200, florence street, , north curl curl, 3352, vic, 19960915, 27, 07 30836932, 8475009, 4
rec-4763-org,   carly, white, 10, warramoo crescent, , bassendean, 4703, nsw, 19871128, , 07 88204978, 4479021, 7
rec-74-org,   sascha, dixey, 59, coobina place, mornington ret vlg, mooroolbark, 5342, qld, 19941116, 29, 07 26994577, 2111952, 4
rec-3779-org,   georgia, constance, 29, whinham place, , parkville, 3133, tas, 19001129, 39, 03 71651635, 7331329, 9
rec-3949-org,   callum, campbell, 5, , , tankerton, 5244, qld, 19840821, , 03 44567417, 7207083, 1
rec-178-org,   holly, kempton, 64, bragg street, , pinjarra, 4151, vic, 19580630, , 07 31161276, 4352507, 9
rec-989-dup-3, marco, shadbolg, 1, tallara p arkway, locn 6589, frankston, 3851, vic, 19860522, 22, 07 90539247, 3076877, 5
rec-1498-dup-2, ethan, browne, 38, ainslie wvenue, scarborough fair, forves, 2352, wa, 19010118, 27, 08 64017822, 5269841, 2
rec-2724-org,   latham, bajurin, 10, newland street, , frankston, 4570, vic, 19730418, , 07 38643478, 4939907, 4
rec-3893-dup-3, tommi-lee, tuit, 20, troughton street, , springfield, 4053, nsw, 19802108, 34, 03 29638510, 3574106, 7
rec-2186-dup-1, liam, hazell, 16, gallaghew street, , wundowie, 4224, vic, 19651219, 33, 04 17407793, 9591958, 8
rec-4017-org,   harvey, asher, 6, castieau street, , eastwood, 2069, nsw, 19080703, 36, 07 08004299, 5039420, 6
rec-3883-dup-0, angus, rackwell, 43, benson rescent, laalgarths, barrack heights, 3182, sa, 19950212, 7, 08 23402550, 9460488, 5
rec-2459-org,   sebastian, geue, 130, lewin street, , clifton springs, 5700, nsw, 19040129, 33, 07 40559141, 8476057, 7
rec-1623-dup-1, brooe, gillard, , brent hplace, , bargara, 2525, qld, 19870709, 30, 04 67710265, 5439584, 9
rec-449-org,   charlotte, costain, 319, bemboka crescent, , st kilda east, 2111, vic, 19590516, , 02 75053991, 8051815, 3
rec-1235-dup-4, jack, meaney, , beasley street, , lavington, 4810, nsw, 19400129, 8, 04 04633442, 6706358, 1
rec-2298-org,   josephine, white, 8, schwarz place, , glendale, 2487, nsw, 19740528, 34, 07 46307682, 9499765, 9
rec-714-dup-2, jack, matthews, 4, dawbin place, , port macquarie, , nsw, 19600311, 38, 03 76716235, 9789088, 1
rec-367-org,   , ryan, 26, smalley circuit, , broadmeadows, 3637, tas, 19790411, 40, 08 10759143, 4549163, 2
rec-1385-dup-0, ethna, mossman, 21, menzies court, st francis vlge, lismore south, 2615, nsw, 19171129, 25, 02 53741637, 4366341, 9
rec-63-org,   benjamin, serafin, 29, rischbieth crescent, brentwood vlge, spencer park, 3723, qld, 19621023, , 04 21116800, 1106054, 3
rec-3172-dup-3, layla, zilm, 86, teakle place, , yamba, 2138, nsw, 19110487, , 07 53435619, 9189294, 9
rec-3972-org,   bayden, crouch, 3, , corcoran, rostrevor, 3047, wa, 19220419, 34, 02 72823418, 5718941, 5
rec-3395-org,   samuel, scougall, 38, hussey cove, riverview heights, mitcham, 7250, nsw, 19041029, 28, 02 60237328, 6559338, 4
rec-212-dup-1, carlin, orchard, 1, mariaqplace, , greenwood, 2222, vic, 19751117, , 03 15803237, 6161035, 3
rec-4995-dup-0, konstantinos, camp, 17, vonwiller crescent, loxley road, thornbury, 5451, vic, 19620921, 24, 07 27206824, 7408864, 8
rec-4121-org,   dillon, lipsett, 48, caley crescent, hylows, armidale, 6166, nsw, 19560619, 34, 03 05536140, 5356688, 5
rec-2707-org,   tara, caire, 98, antis street, belmont towers, marayong, 2536, qld, 19401228, , 03 42984771, 5729948, 8
rec-1811-dup-1, benjamin, mason, 75, kurramp cllse, nunkeri, kitchener, 2906, nsw, 19090921, , 02 86360571, 2653432, 2
rec-4934-org,   oliver, white, 7, , , malvern east, 3150, act, 19790427, 27, , 4531880, 6
rec-2179-dup-0, lauren, godfrey, 7, burdekin street, , st kilda east, 4100, nsw, 19980826, 27, 04 16150231, 5306640, 5
rec-2868-dup-2, nguyen, emiily, 85, collier street, , semaphore south, 5290, vic, 19860226, 22, 03 26758033, 4953475, 6
rec-1939-org,   angus, rolleston, 2, raine place, brentwood vlge, dondingalong, 4125, vic, 19250112, , 02 20206605, 7460553, 8
rec-2741-dup-1, joe, sedgwick, 110, currong street, , ermington, 6210, nsw, 19011014, 0, 03 53760526, 2066965, 6
rec-4063-org,   molly, reid, 80, giles street, , hurstville south, 2795, , 19800824, 7, 08 33574412, 5448794, 3
rec-1092-org,   jamie, coulls, 58, archibald street, , hill end, 2627, qld, 19360531, 8, 02 42589578, 3625100, 7
rec-741-org,   dayna, mcphail, 14, pasmore close, coombie station, hoddles creek, 3058, vic, , 24, 04 25755081, 1141790, 3
rec-667-dup-1, tiller, heather, 25, hawken street, , alice springs, 3500, qld, 19130110, 30, 02 77835670, 5922739, 5
rec-3444-dup-2, finn, , 100, summerland circuit, , north bondi, 3125, wa, 19350613, 11, 02 24075311, 2094587, 9
rec-4350-dup-0, eden, blake, 2, learmonth drive, , east maitland, 2087, vic, 19435028, 24, 02 66544833, 5046675, 4
rec-491-org,   indyana, beams, 12, stuart street, tumut river estate, , 2262, vic, 19570726, 33, , 1726283, 1
